Question_ID,Option_Code,Option_Value_Numeric,Option_Label_EN,Option_Label_HI,Option_Order,Direct_Score_0_100,Confidence_Modifier,Triggers_Verification,Triggers_Follow_Up,Follow_Up_Question_ID,Icon,Is_Active,Notes,Derives_Signal_Key,Derives_Signal_Value,Triggers_Probe,Probe_ID,Is_Other,Option_Category
ADV_D10_007,LOW_WATER_HOLDING,,Soil dries quickly,मिट्टी जल्दी सूखती है,1,90,0.7,FALSE,FALSE,,💧,TRUE,Biochar strong use-case,BIO_PRIORITY_SOIL_PROBLEM,LOW_WATER_HOLDING,FALSE,,FALSE,HIGH
ADV_D10_007,LOW_FERTILITY,,Low fertility / poor crop response,कम उर्वरता / फसल प्रतिक्रिया कमजोर,2,80,0.7,FALSE,FALSE,,🌾,TRUE,Nutrient retention use-case,BIO_PRIORITY_SOIL_PROBLEM,LOW_FERTILITY,FALSE,,FALSE,HIGH
ADV_D10_007,ACIDIC,,Acidic soil suspected,अम्लीय मिट्टी का संदेह,3,75,0.7,FALSE,FALSE,,🧪,TRUE,pH-dependent,BIO_PRIORITY_SOIL_PROBLEM,ACIDIC,FALSE,,FALSE,HIGH
ADV_D10_007,SALINITY_HARDNESS,,Salinity/alkalinity symptoms,लवणता/क्षारीयता लक्षण,4,50,0.7,FALSE,FALSE,,🧂,TRUE,Context-specific,BIO_PRIORITY_SOIL_PROBLEM,SALINITY_HARDNESS,FALSE,,FALSE,MEDIUM
ADV_D10_007,HARD_SOIL,,Soil is hard/compact,मिट्टी कड़ी/सघन,5,70,0.7,FALSE,FALSE,,🧱,TRUE,Structure improvement,BIO_PRIORITY_SOIL_PROBLEM,HARD_SOIL,FALSE,,FALSE,MEDIUM
ADV_D10_007,NONE,,No major soil problem,कोई बड़ी मिट्टी समस्या नहीं,6,40,0.7,FALSE,FALSE,,✅,TRUE,Lower biochar motivation,BIO_PRIORITY_SOIL_PROBLEM,NONE,FALSE,,FALSE,MEDIUM
ADV_D10_008,YES,,Will avoid open burning,खुले में नहीं जलाएँगे,1,95,0.7,FALSE,FALSE,,✅,TRUE,Integrity supported,BIO_NO_OPEN_BURNING_COMMIT,YES,FALSE,,FALSE,HIGH
ADV_D10_008,NO,,Will continue burning,जलाना जारी रह सकता है,2,10,0.7,FALSE,FALSE,,🔥,TRUE,Integrity risk,BIO_NO_OPEN_BURNING_COMMIT,NO,FALSE,,FALSE,LOW
ADV_D10_009,YES,,"Yes, can keep receipts and records","हाँ, रसीद और रिकॉर्ड रख सकता/सकती हूँ",1,95,0.8,TRUE,FALSE,,🧾,TRUE,Biochar MRV ready,BIOCHAR_TRACEABILITY_WILLINGNESS,YES,FALSE,,FALSE,HIGH
ADV_D10_009,YES_WITH_HELP,,"Yes, with help","हाँ, सहायता के साथ",2,80,0.8,TRUE,FALSE,,🤝,TRUE,Feasible with support,BIOCHAR_TRACEABILITY_WILLINGNESS,YES_WITH_HELP,FALSE,,FALSE,HIGH
ADV_D10_009,DIFFICULT,,Difficult,कठिन,3,45,0.8,FALSE,FALSE,,âš ï¸,TRUE,MRV risk,BIOCHAR_TRACEABILITY_WILLINGNESS,DIFFICULT,FALSE,,FALSE,MEDIUM
ADV_D10_009,NO,,"No, cannot keep records","नहीं, रिकॉर्ड नहीं रख सकता/सकती",4,10,0.8,FALSE,FALSE,,🚫,TRUE,MRV not feasible,BIOCHAR_TRACEABILITY_WILLINGNESS,NO,FALSE,,FALSE,LOW
ADV_D10_010,YES_ENTHUSIASTIC,,Very willing / enthusiastic,बहुत इच्छुक / उत्साहित,1,95,0.75,FALSE,FALSE,,🌟,TRUE,Strong biochar candidate,BIO_OVERALL_WILLINGNESS,YES,FALSE,,FALSE,HIGH
ADV_D10_010,YES_CAUTIOUS,,Willing but cautious,इच्छुक पर सतर्क,2,75,0.75,FALSE,FALSE,,✅,TRUE,Good candidate with support,BIO_OVERALL_WILLINGNESS,YES,FALSE,,FALSE,HIGH
ADV_D10_010,MAYBE,,Maybe / need more information,शायद / अधिक जानकारी चाहिए,3,50,0.7,FALSE,FALSE,,❓,TRUE,Conditional,BIO_OVERALL_WILLINGNESS,MAYBE,FALSE,,FALSE,MEDIUM
ADV_D10_010,NO,,Not interested,रुचि नहीं,4,15,0.75,FALSE,FALSE,,🚫,TRUE,Biochar pathway unlikely,BIO_OVERALL_WILLINGNESS,NO,FALSE,,FALSE,LOW
ADV_I2_005,LABOR,,Labor availability/management,मजदूर उपलब्धता / प्रबंधन,1,50,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,LABOR,FALSE,,FALSE,MEDIUM
ADV_I2_005,EQUIPMENT,,Equipment / tools,उपकरण / औज़ार,2,50,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,EQUIPMENT,FALSE,,FALSE,MEDIUM
ADV_I2_005,WATER,,Water availability / timing,पानी की उपलब्धता / समय,3,50,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,WATER,FALSE,,FALSE,MEDIUM
ADV_I2_005,TIME,,Time / supervision,समय / निगरानी,4,50,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,TIME,FALSE,,FALSE,MEDIUM
ADV_I2_005,FINANCE,,Finance / cash flow,वित्त / नकदी प्रवाह,5,50,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,FINANCE,FALSE,,FALSE,MEDIUM
ADV_I2_005,NONE,,No major bottleneck,कोई बड़ा अवरोध नहीं,6,90,0.8,FALSE,FALSE,,💧,TRUE,AWD-critical bottleneck,OPS_BOTTLENECK,NONE,FALSE,,FALSE,HIGH
ADV_I3_006,PRE_SOWING,,Before sowing,बुवाई से पहले,1,50,0.8,FALSE,FALSE,,🌱,TRUE,Input purchase stress,FINANCIAL_STRESS_WINDOW,PRE_SOWING,FALSE,,FALSE,MEDIUM
ADV_I3_006,MID_SEASON,,Mid-season,मौसम के बीच में,2,50,0.8,FALSE,FALSE,,🌿,TRUE,Operational cost period,FINANCIAL_STRESS_WINDOW,MID_SEASON,FALSE,,FALSE,MEDIUM
ADV_I3_006,HARVEST,,At harvest,कटाई के समय,3,50,0.8,FALSE,FALSE,,🌾,TRUE,Labor cost peak,FINANCIAL_STRESS_WINDOW,HARVEST,FALSE,,FALSE,MEDIUM
ADV_I3_006,POST_HARVEST_REPAYMENT,,Post-harvest repayment period,कटाई के बाद भुगतान अवधि,4,50,0.8,FALSE,FALSE,,💰,TRUE,Debt repayment stress,FINANCIAL_STRESS_WINDOW,POST_HARVEST,FALSE,,FALSE,MEDIUM
ADV_I3_006,NO_MAJOR_STRESS,,No major financial stress period,कोई बड़ा वित्तीय तनाव काल नहीं,6,90,0.8,FALSE,FALSE,,✅,TRUE,Financially resilient,FINANCIAL_STRESS_WINDOW,NONE,FALSE,,FALSE,HIGH
ADV_I4_005,PCT_10,,Start with ~10% of field,लगभग 10% खेत से शुरू करें,1,60,0.8,FALSE,FALSE,,👁️,TRUE,Visual proof reduces risk,TRIAL_AREA_PREFERENCE,SMALL,FALSE,,FALSE,MEDIUM
ADV_I4_005,PCT_25,,Start with ~25% of field,लगभग 25% खेत से शुरू करें,2,75,0.8,FALSE,FALSE,,👁️,TRUE,Visual proof reduces risk,TRIAL_AREA_PREFERENCE,MODERATE,FALSE,,FALSE,HIGH
ADV_I4_005,PCT_50,,Start with ~50% of field,लगभग 50% खेत से शुरू करें,3,85,0.8,FALSE,FALSE,,👁️,TRUE,Visual proof reduces risk,TRIAL_AREA_PREFERENCE,LARGE,FALSE,,FALSE,HIGH
ADV_I4_005,FULL_AREA,,Start on full area directly,सीधे पूरे क्षेत्र पर शुरू करें,4,95,0.8,FALSE,FALSE,,👁️,TRUE,Visual proof reduces risk,TRIAL_AREA_PREFERENCE,FULL,FALSE,,FALSE,HIGH
ADV_I4_005,NO_TRIAL,,Do not want trial / not interested,ट्रायल नहीं करना / रुचि नहीं,5,30,0.8,FALSE,FALSE,,👁️,TRUE,Visual proof reduces risk,TRIAL_AREA_PREFERENCE,NONE,FALSE,,FALSE,LOW
ADV_I5_006,WEEKLY_VISITS,,Weekly field visits/calls,साप्ताहिक फील्ड विजिट/कॉल,1,80,0.85,FALSE,FALSE,,📞,TRUE,High-touch support,,,FALSE,,FALSE,HIGH
ADV_I5_006,BIWEEKLY,,Every 2 weeks,हर 2 सप्ताह,2,85,0.85,FALSE,FALSE,,📅,TRUE,Moderate-high support,,,FALSE,,FALSE,HIGH
ADV_I5_006,MONTHLY,,Monthly follow-up,मासिक फॉलो-अप,3,90,0.85,FALSE,FALSE,,🗓️,TRUE,Standard support,,,FALSE,,FALSE,HIGH
ADV_I5_006,QUARTERLY,,Quarterly check-ins,त्रैमासिक चेक-इन,4,75,0.85,FALSE,FALSE,,📧,TRUE,Light-touch,,,FALSE,,FALSE,HIGH
ADV_I5_006,SELF_MANAGED,,Self-managed (digital only),स्व-प्रबंधित (केवल डिजिटल),5,60,0.8,FALSE,FALSE,,📱,TRUE,Independent with digital guidance,,,FALSE,,FALSE,MEDIUM
ADV_I3_006,YEAR_ROUND,,Year-round / no single peak stress period,साल भर / कोई एक प्रमुख तनाव अवधि नहीं,5,30,0.8,FALSE,FALSE,,🌱,TRUE,Input purchase stress,FINANCIAL_STRESS_WINDOW,YEAR_ROUND,FALSE,,FALSE,LOW
ADV_D2_007_FU_SOURCECHECK,YES_FOUND,,"Yes, found a nearby source","हाँ, निकट स्रोत मिला",1,90,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,NEAR,FALSE,,FALSE,HIGH
ADV_D2_007_FU_SOURCECHECK,YES_FAR,,"Yes, but only far away (>50 km)","हाँ, लेकिन दूर (>50 km)",2,30,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,FAR_OR_NONE,FALSE,,FALSE,LOW
ADV_D2_007_FU_SOURCECHECK,NEED_HELP,,Need project team help to find,परियोजना टीम की मदद चाहिए,3,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D2_007_FU_SOURCECHECK,NO,,No source found,कोई स्रोत नहीं मिला,4,0,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,FAR_OR_NONE,FALSE,,FALSE,LOW
ADV_D2_008_FU_SUPPLIER,YES_FOUND,,"Yes, found a local supplier","हाँ, स्थानीय आपूर्तिकर्ता मिला",1,90,1,FALSE,FALSE,,,TRUE,,BIO_PYROLYSIS_ACCESS,NEAR,FALSE,,FALSE,HIGH
ADV_D2_008_FU_SUPPLIER,NEED_HELP,,Need team help to find one,खोजने में टीम की मदद चाहिए,2,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D2_008_FU_SUPPLIER,NO,,No supplier found,कोई आपूर्तिकर्ता नहीं मिला,3,0,1,FALSE,FALSE,,,TRUE,,BIO_PYROLYSIS_ACCESS,NO,FALSE,,FALSE,LOW
ADV_D2_009_FU_OPTIONS,PREFER_BUY,,Prefer to buy ready biochar,तैयार बायोचार खरीदना पसंद करेंगे,1,75,0.8,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,BUY,FALSE,,FALSE,HIGH
ADV_D2_009_FU_OPTIONS,PREFER_LOCAL,,Prefer shared/local unit,साझा/स्थानीय इकाई पसंद करेंगे,2,80,0.8,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,LOCAL_UNIT,FALSE,,FALSE,HIGH
ADV_D2_009_FU_OPTIONS,PREFER_ON_FARM,,Prefer on-farm kiln,खेत पर किलन पसंद करेंगे,3,70,0.75,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,ON_FARM,FALSE,,FALSE,MEDIUM
ADV_D2_009_FU_OPTIONS,STILL_UNSURE,,Still unsure,अभी भी अनिश्चित,4,20,0.6,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,UNSURE,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,CANAL_RULES,,Canal water-turn restrictions,नहर जल-बारी प्रतिबंध,1,30,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,COOPERATIVE_RULES,,Irrigation cooperative rules,सिंचाई सहकारिता नियम,2,40,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D4_005_FU_LEGAL,LAND_DISPUTE,,Land ownership/boundary dispute,भूमि स्वामित्व/सीमा विवाद,3,0,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,OTHER_LEGAL,,Other legal restriction,अन्य कानूनी प्रतिबंध,4,20,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGALCHECK,YES,,"Yes, will check","हाँ, जांच करेंगे",1,80,1,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,HIGH
ADV_D4_005_FU_LEGALCHECK,MAYBE,,"Maybe, need help","शायद, मदद चाहिए",2,50,0.85,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D4_005_FU_LEGALCHECK,NO,,"No, cannot verify","नहीं, सत्यापन नहीं कर सकते",3,0,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D6_004_FU_HISTORY,TEXT_PROVIDED,,Program name/details shared (text),कार्यक्रम का नाम/विवरण साझा किया (पाठ),1,70,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_004_FU_HISTORY,DONT_REMEMBER,,Don't remember details,विवरण याद नहीं,2,40,0.6,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_004_FU_HISTORY,WILL_PROVIDE,,Will provide documents later,बाद में दस्तावेज़ प्रदान करेंगे,3,60,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_005_FU_DATE,DATE_PROVIDED,,Approximate date shared (text),अनुमानित तिथि साझा की (पाठ),1,70,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_005_FU_DATE,CANNOT_SAY,,Cannot estimate start date,प्रारंभ तिथि का अनुमान नहीं लगा सकते,2,20,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D8_001_FU_SPEC,WILL_GET_RECEIPT,,Will get receipt/challan from supplier,आपूर्तिकर्ता से रसीद/चालान लाएंगे,1,80,0.85,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,HIGH
ADV_D8_001_FU_SPEC,CONFIRMED_BASALT,,Confirmed basalt (supplier certified),बेसाल्ट की पुष्टि (आपूर्तिकर्ता प्रमाणित),2,100,0.9,FALSE,FALSE,,,TRUE,,ERW_ROCK_TYPE,BASALT,FALSE,,FALSE,HIGH
ADV_D8_001_FU_SPEC,CANNOT_CONFIRM,,Cannot confirm rock type,चट्टान प्रकार की पुष्टि नहीं कर सकते,3,0,0.7,FALSE,FALSE,,,TRUE,,ERW_ROCK_TYPE,NONE,FALSE,,FALSE,LOW
ADV_D8_002_FU_PHOTO,PHOTO_TAKEN,,Photo taken (fine powder confirmed),फोटो ली (बारीक पाउडर की पुष्टि),1,100,0.85,FALSE,FALSE,,,TRUE,,ERW_PARTICLE_FINENESS,FINE,FALSE,,FALSE,HIGH
ADV_D8_002_FU_PHOTO,PHOTO_COARSE,,Photo taken (appears coarse/gritty),फोटो ली (दानेदार दिखता है),2,20,0.8,FALSE,FALSE,,,TRUE,,ERW_PARTICLE_FINENESS,COARSE,FALSE,,FALSE,LOW
ADV_D8_002_FU_PHOTO,CANNOT_PHOTO,,Cannot take photo right now,अभी फोटो नहीं ले सकते,3,30,0.6,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D2_007_FU_SOURCECHECK,YES_FOUND,,"Yes, found a nearby source","हाँ, निकट स्रोत मिला",1,90,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,NEAR,FALSE,,FALSE,HIGH
ADV_D2_007_FU_SOURCECHECK,YES_FAR,,"Yes, but only far away (>50 km)","हाँ, लेकिन दूर (>50 km)",2,30,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,FAR_OR_NONE,FALSE,,FALSE,LOW
ADV_D2_007_FU_SOURCECHECK,NEED_HELP,,Need project team help to find,परियोजना टीम की मदद चाहिए,3,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D2_007_FU_SOURCECHECK,NO,,No source found,कोई स्रोत नहीं मिला,4,0,1,FALSE,FALSE,,,TRUE,,ERW_SOURCE_DISTANCE,FAR_OR_NONE,FALSE,,FALSE,LOW
ADV_D2_008_FU_SUPPLIER,YES_FOUND,,"Yes, found a local supplier","हाँ, स्थानीय आपूर्तिकर्ता मिला",1,90,1,FALSE,FALSE,,,TRUE,,BIO_PYROLYSIS_ACCESS,NEAR,FALSE,,FALSE,HIGH
ADV_D2_008_FU_SUPPLIER,NEED_HELP,,Need team help to find one,खोजने में टीम की मदद चाहिए,2,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D2_008_FU_SUPPLIER,NO,,No supplier found,कोई आपूर्तिकर्ता नहीं मिला,3,0,1,FALSE,FALSE,,,TRUE,,BIO_PYROLYSIS_ACCESS,NO,FALSE,,FALSE,LOW
ADV_D2_009_FU_OPTIONS,PREFER_BUY,,Prefer to buy ready biochar,तैयार बायोचार खरीदना पसंद करेंगे,1,75,0.8,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,BUY,FALSE,,FALSE,HIGH
ADV_D2_009_FU_OPTIONS,PREFER_LOCAL,,Prefer shared/local unit,साझा/स्थानीय इकाई पसंद करेंगे,2,80,0.8,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,LOCAL_UNIT,FALSE,,FALSE,HIGH
ADV_D2_009_FU_OPTIONS,PREFER_ON_FARM,,Prefer on-farm kiln,खेत पर किलन पसंद करेंगे,3,70,0.75,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,ON_FARM,FALSE,,FALSE,HIGH
ADV_D2_009_FU_OPTIONS,STILL_UNSURE,,Still unsure,अभी भी अनिश्चित,4,20,0.6,FALSE,FALSE,,,TRUE,,BIO_SOURCING_MODE,UNSURE,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,CANAL_RULES,,Canal water-turn restrictions,नहर जल-बारी प्रतिबंध,1,30,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,COOPERATIVE_RULES,,Irrigation cooperative rules,सिंचाई सहकारिता नियम,2,40,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,LAND_DISPUTE,,Land ownership/boundary dispute,भूमि स्वामित्व/सीमा विवाद,3,0,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D4_005_FU_LEGAL,OTHER_LEGAL,,Other legal restriction,अन्य कानूनी प्रतिबंध,4,20,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,TRUE,LOW
ADV_D4_005_FU_LEGALCHECK,YES,,"Yes, will check","हाँ, जांच करेंगे",1,80,1,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,HIGH
ADV_D4_005_FU_LEGALCHECK,MAYBE,,"Maybe, need help","शायद, मदद चाहिए",2,50,0.85,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D4_005_FU_LEGALCHECK,NO,,"No, cannot verify","नहीं, सत्यापन नहीं कर सकते",3,0,0.9,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D6_004_FU_HISTORY,TEXT_PROVIDED,,Program name/details shared (text),कार्यक्रम का नाम/विवरण साझा किया (पाठ),1,70,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,TRUE,MEDIUM
ADV_D6_004_FU_HISTORY,DONT_REMEMBER,,Don't remember details,विवरण याद नहीं,2,40,0.6,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_004_FU_HISTORY,WILL_PROVIDE,,Will provide documents later,बाद में दस्तावेज़ प्रदान करेंगे,3,60,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D6_005_FU_DATE,DATE_PROVIDED,,Approximate date shared (text),अनुमानित तिथि साझा की (पाठ),1,70,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,TRUE,MEDIUM
ADV_D6_005_FU_DATE,CANNOT_SAY,,Cannot estimate start date,प्रारंभ तिथि का अनुमान नहीं लगा सकते,2,20,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D8_001_FU_SPEC,WILL_GET_RECEIPT,,Will get receipt/challan from supplier,आपूर्तिकर्ता से रसीद/चालान लाएंगे,1,80,0.85,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,HIGH
ADV_D8_001_FU_SPEC,CONFIRMED_BASALT,,Confirmed basalt (supplier certified),बेसाल्ट की पुष्टि (आपूर्तिकर्ता प्रमाणित),2,100,0.9,FALSE,FALSE,,,TRUE,,ERW_ROCK_TYPE,BASALT,FALSE,,FALSE,HIGH
ADV_D8_001_FU_SPEC,CANNOT_CONFIRM,,Cannot confirm rock type,चट्टान प्रकार की पुष्टि नहीं कर सकते,3,0,0.7,FALSE,FALSE,,,TRUE,,ERW_ROCK_TYPE,NONE,FALSE,,FALSE,LOW
ADV_D8_002_FU_PHOTO,PHOTO_TAKEN,,Photo taken (fine powder confirmed),फोटो ली (बारीक पाउडर की पुष्टि),1,100,0.85,FALSE,FALSE,,,TRUE,,ERW_PARTICLE_FINENESS,FINE,FALSE,,FALSE,HIGH
ADV_D8_002_FU_PHOTO,PHOTO_COARSE,,Photo taken (appears coarse/gritty),फोटो ली (दानेदार दिखता है),2,20,0.8,FALSE,FALSE,,,TRUE,,ERW_PARTICLE_FINENESS,COARSE,FALSE,,FALSE,LOW
ADV_D8_002_FU_PHOTO,CANNOT_PHOTO,,Cannot take photo right now,अभी फोटो नहीं ले सकते,3,30,0.6,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,LOW
ADV_D8_003_FU_EQUIP,TRACTOR_HIRE,,Tractor hire available nearby,निकट ट्रैक्टर किराए पर मिलता है,1,85,0.85,FALSE,FALSE,,,TRUE,,ERW_INCORPORATION_ABILITY,STRONG,FALSE,,FALSE,HIGH
ADV_D8_003_FU_EQUIP,POWER_TILLER,,Own power tiller,अपना पावर टिलर है,2,70,0.85,FALSE,FALSE,,,TRUE,,ERW_INCORPORATION_ABILITY,MODERATE,FALSE,,FALSE,HIGH
ADV_D8_003_FU_EQUIP,MANUAL_ONLY,,Only manual tools,केवल हाथ के औजार,3,20,0.8,FALSE,FALSE,,,TRUE,,ERW_INCORPORATION_ABILITY,LOW,FALSE,,FALSE,LOW
ADV_D8_003_FU_EQUIP,NO_EQUIPMENT,,No equipment accessible,कोई उपकरण उपलब्ध नहीं,4,0,0.85,FALSE,FALSE,,,TRUE,,ERW_INCORPORATION_ABILITY,LOW,FALSE,,FALSE,LOW
ADV_D9_002_FU_COUNSEL,MORE_INFO,,More information needed,अधिक जानकारी चाहिए,1,60,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D9_002_FU_COUNSEL,DEMO_VISIT,,Demo/field visit would help,प्रदर्शनी/खेत दौरा मदद करेगा,2,70,0.85,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,HIGH
ADV_D9_002_FU_COUNSEL,PEER_INTRO,,Want to talk to another farmer first,पहले किसी किसान से बात करना चाहता हूँ,3,65,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D9_002_FU_COUNSEL,PAYMENT_FIRST,,Need to see payment proof first,पहले भुगतान प्रमाण देखना है,4,50,0.75,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D9_006_FU_SIMPLEMRV,YES_SIMPLE,,"Yes, simplified system would work","हाँ, सरल प्रणाली काम करेगी",1,70,0.85,FALSE,FALSE,,,TRUE,,RECORD_KEEPING,YES_WITH_HELP,FALSE,,FALSE,HIGH
ADV_D9_006_FU_SIMPLEMRV,MAYBE_HELP,,Maybe with team visiting monthly,शायद टीम के मासिक दौरे से,2,50,0.75,FALSE,FALSE,,,TRUE,,RECORD_KEEPING,YES_WITH_HELP,FALSE,,FALSE,MEDIUM
ADV_D9_006_FU_SIMPLEMRV,NO_EVEN_SIMPLE,,"No, even simplified system too hard","नहीं, सरल प्रणाली भी कठिन है",3,0,0.85,FALSE,FALSE,,,TRUE,,RECORD_KEEPING,NO,FALSE,,FALSE,LOW
ADV_D10_002_FU_OTHERUSE,TEXT_PROVIDED,,Description provided (text),विवरण प्रदान किया (पाठ),1,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,TRUE,MEDIUM
ADV_D10_002_FU_OTHERUSE,CONSTRUCTION,,Used for thatching/construction,छत/निर्माण में उपयोग,2,30,0.8,FALSE,FALSE,,,TRUE,,BIO_RESIDUE_CURRENT_USE,OTHER,FALSE,,FALSE,LOW
ADV_D10_004_FU_TRAINING,YES_DEMO_HELPFUL,,"Yes, demo would help me decide","हाँ, प्रदर्शनी तय करने में मदद करेगी",1,70,0.85,FALSE,FALSE,,,TRUE,,BIO_APPLICATION_METHOD,MIX_WITH_MANURE,FALSE,,FALSE,HIGH
ADV_D10_004_FU_TRAINING,YES_TRAIN_NEEDED,,"Yes, training needed before deciding","हाँ, तय करने से पहले प्रशिक्षण चाहिए",2,60,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
ADV_D10_004_FU_TRAINING,NO_NOT_INTERESTED,,"No, not interested in learning","नहीं, सीखने में रुचि नहीं",3,0,0.9,FALSE,FALSE,,,TRUE,,BIO_APPLICATION_METHOD,NOT_SURE,FALSE,,FALSE,LOW
ADV_I2_004_FU_OTHER,TEXT_PROVIDED,,Description provided (text),विवरण प्रदान किया (पाठ),1,50,0.7,FALSE,FALSE,,,TRUE,,,,FALSE,,TRUE,MEDIUM
ADV_I2_004_FU_OTHER,BIOCHAR_KILN,,Biochar kiln or pyrolysis unit,बायोचार किलन या पायरोलिसिस इकाई,2,90,0.9,FALSE,FALSE,,,TRUE,,BIO_PYROLYSIS_ACCESS,NEAR,FALSE,,FALSE,HIGH
ADV_I2_004_FU_OTHER,CHAFF_CUTTER,,Chaff cutter / straw chopper,चाफ कटर / पुआल काटने की मशीन,3,60,0.8,FALSE,FALSE,,,TRUE,,,,FALSE,,FALSE,MEDIUM
